study,task,controller,configuration,query_ordinal,condition,success,primitive_steps,prediction_blocks
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",38,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",39,clean,1,21,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",39,prefix_a,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",39,prefix_b,1,21,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",40,clean,1,26,54012
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",40,prefix_a,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",40,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",41,clean,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",41,prefix_a,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",41,prefix_b,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",42,clean,1,19,36008
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",42,prefix_a,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",42,prefix_b,1,22,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",43,clean,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",43,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",43,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",44,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",44,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",44,prefix_b,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",45,clean,1,26,54012
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",45,prefix_a,1,35,63014
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",45,prefix_b,1,26,54012
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",46,clean,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",46,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",46,prefix_b,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",47,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",47,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",47,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",48,clean,1,38,72016
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",48,prefix_a,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",48,prefix_b,1,27,54012
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",49,clean,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",49,prefix_a,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",49,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",50,clean,1,21,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",50,prefix_a,1,20,36008
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",50,prefix_b,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",51,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",51,prefix_a,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",51,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",52,clean,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",52,prefix_a,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",52,prefix_b,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",53,clean,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",53,prefix_a,1,26,54012
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",53,prefix_b,1,33,63014
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",54,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",54,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",54,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",55,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",55,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",55,prefix_b,1,27,54012
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",56,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",56,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",56,prefix_b,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",57,clean,1,22,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",57,prefix_a,1,22,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",57,prefix_b,1,22,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",58,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",58,prefix_a,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",58,prefix_b,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",59,clean,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",59,prefix_a,1,28,54012
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",59,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",60,clean,1,22,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",60,prefix_a,1,20,36008
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",60,prefix_b,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",61,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",61,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",61,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",62,clean,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",62,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",62,prefix_b,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",63,clean,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",63,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",63,prefix_b,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",64,clean,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",64,prefix_a,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",64,prefix_b,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",65,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",65,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",65,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",66,clean,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",66,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",66,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",67,clean,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",67,prefix_a,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",67,prefix_b,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",68,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",68,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",68,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",69,clean,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",69,prefix_a,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",69,prefix_b,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",70,clean,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",70,prefix_a,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",70,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",71,clean,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",71,prefix_a,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",71,prefix_b,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",72,clean,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",72,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",72,prefix_b,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",73,clean,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",73,prefix_a,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",73,prefix_b,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",74,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",74,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",74,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",75,clean,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",75,prefix_a,1,22,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",75,prefix_b,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",76,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",76,prefix_a,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",76,prefix_b,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",77,clean,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",77,prefix_a,1,31,63014
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",77,prefix_b,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",78,clean,1,33,63014
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",78,prefix_a,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",78,prefix_b,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",79,clean,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",79,prefix_a,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",79,prefix_b,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",80,clean,1,22,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",80,prefix_a,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",80,prefix_b,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",81,clean,1,26,54012
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",81,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",81,prefix_b,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",82,clean,1,22,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",82,prefix_a,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",82,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",83,clean,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",83,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",83,prefix_b,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",84,clean,1,32,63014
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",84,prefix_a,1,29,54012
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",84,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",85,clean,1,21,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",85,prefix_a,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",85,prefix_b,1,22,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",86,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",86,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",86,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",87,clean,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",87,prefix_a,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",87,prefix_b,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",88,clean,1,30,54012
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",88,prefix_a,1,43,81018
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",88,prefix_b,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",89,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",89,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",89,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",90,clean,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",90,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",90,prefix_b,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",91,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",91,prefix_a,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",91,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",92,clean,1,21,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",92,prefix_a,1,25,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",92,prefix_b,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",93,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",93,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",93,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",94,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",94,prefix_a,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",94,prefix_b,0,50,90020
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",95,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",95,prefix_a,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",95,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",96,clean,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",96,prefix_a,1,23,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",96,prefix_b,1,24,45010
horizon,pusht,cem_observed,"{""B"":50,""H"":25,""arm"":""cem_observed"",""iterations"":30}",97,clean,1,20,36008
